event_id,date,published_date,country,sector,domain,entity,event_title,event_summary,source_name,source_type,source_url,source_tier,secondary_sources,space_compute_relevance_score,industry_impact_score,novelty_score,total_score,priority,reason_for_priority,include_in_report,implication,meaning_for_us,next_watch,analyst_note,source_discovery_flag
W29-E077,2026-07-15,2026-07-15,China,融资,commercial_space,,中国卫星(600118)龙虎榜数据(07-15) _ 东方财富网,"交易所2026年7月15日公布的交易公开信息显示,中国卫星因成为非S证券连续三个交易日内收盘价格跌幅偏离值累计达到20%的证券上榜。中国卫星当日收报73.92元,涨跌幅-10.00%,换手率7.11%,成交额64.27亿。异常期间7月14日至7月15日,期间涨幅-19.00%,累计偏离值-20.07%,区间成交额85.61亿。免责声明:本文基于AI生产,仅供参考,不构成任何投资建议,据此操作风险自担。东方财富发布此内容旨在传播更多信息,与本平台立场无关。东方财富力求但不保证数据的完全准确,如有错漏请以中国证监会指定上市公司信息披露媒体为准,东方财富不对因该资料全部或部分内容而引致的盈亏承担任何责任。用户个人对服务的使用承担风险,东方财富对此不作任何类型的担保。",finance.eastmoney.com,Web,https://finance.eastmoney.com/a/202607153807484187.html,Watch,,4,3,4,3.70,C,编辑降级：行情/趋势/预告或非原子事件,Database_Only,可能影响太空算力的部署节奏、硬件供给或应用边界。,用于校准产业路线、合作对象和资本节奏。,跟踪后续官方文件、技术参数、订单或融资交割。,Pass A discovery; Pass C date-window structured result,Yes
W29-E078,2026-07-14,2026-07-14,China,政策,Policy,,关于重复使用运载火箭科研项目(第三批)指南发布的通告,关于重复使用运载火箭科研项目(第三批)指南发布的通告,www.cnsa.gov.cn,Web,https://www.cnsa.gov.cn/n6758823/n6758839/c10762062/content.html,S_Core,,4,3,4,3.70,A,中圈载体,Yes,可能影响太空算力的部署节奏、硬件供给或应用边界。,用于校准产业路线、合作对象和资本节奏。,跟踪后续官方文件、技术参数、订单或融资交割。,Pass A discovery; Pass C date-window structured result,Yes
W29-E079,2026-07-13,2026-07-13,China,科技,Technology,,长征五号遥十四火箭安全运抵文昌航天发射场将执行嫦娥七号发射任务,"据中国载人航天工程办公室消息,2026年7月13日,将执行嫦娥七号任务的长征五号遥十四运载火箭安全运抵文昌航天发射场。",www.cnsa.gov.cn,Web,https://www.cnsa.gov.cn/n6758823/n6758838/c10762022/content.html,S_Core,,4,3,4,3.70,A,中圈载体,Yes,可能影响太空算力的部署节奏、硬件供给或应用边界。,用于校准产业路线、合作对象和资本节奏。,跟踪后续官方文件、技术参数、订单或融资交割。,Pass A discovery; Pass C date-window structured result,Yes
W29-E080,2026-07-14,2026-07-14,China,科技,Technology,,单忠德会见沙特通信和信息技术大臣、沙特航天局董事会主席阿卜杜拉·苏瓦哈,单忠德会见沙特通信和信息技术大臣、沙特航天局董事会主席阿卜杜拉·苏瓦哈,www.cnsa.gov.cn,Web,https://www.cnsa.gov.cn/n6758823/n6758838/c10762345/content.html,S_Core,,4,3,3,3.50,B,中圈载体,Brief,可能影响太空算力的部署节奏、硬件供给或应用边界。,用于校准产业路线、合作对象和资本节奏。,跟踪后续官方文件、技术参数、订单或融资交割。,Pass A discovery; Pass C date-window structured result,Yes
W29-E081,2026-07-17,2026-07-17,China,科技,Technology,,单忠德赴上海航天技术研究院调研重点型号研制工作并看望科研生产一线人员,"7月16日,国家航天局局长单忠德带队赴上海航天技术研究院,督导检查重点型号研制、安全生产等工作并与科研生产一线人员座谈交流。强调我们要深入贯彻落实习近平总书记关于航天强国建设的重要论述和重要指示批示精神,不折不扣贯彻落实党中央、国务院决策部署,把高质量发展要求贯穿型号研制、科研生产等全过程各环节,扎扎实实推动各项重点任务顺利实施。",www.cnsa.gov.cn,Web,https://www.cnsa.gov.cn/n6758823/n6758838/c10763040/content.html,S_Core,,4,4,3,3.80,B,编辑降级：评论或常规调研动态，不作为S/A重点,Brief,可能影响太空算力的部署节奏、硬件供给或应用边界。,用于校准产业路线、合作对象和资本节奏。,跟踪后续官方文件、技术参数、订单或融资交割。,Pass A discovery; Pass C date-window structured result,Yes
W29-E082,2026-07-13,2026-07-13,China,政策,Policy,,昆明市工业和信息化局2026年行政许可信息公示(2026年7月6日至7月10日)-行政许可-昆明市工业和信息化局,昆明市工业和信息化局2026年行政许可信息公示(2026年7月6日至7月10日),gxj.km.gov.cn,Web,https://gxj.km.gov.cn/c/2026-07-13/5096882.shtml,S_Core,,1,3,3,2.00,C,弱相关,Exclude,作为地面算力与芯片供给侧对照。,用于校准产业路线、合作对象和资本节奏。,跟踪后续官方文件、技术参数、订单或融资交割。,Pass A discovery; Pass C date-window structured result,Yes
W29-E083,2026-07-13,2026-07-13,China,政策,Policy,,行政许可结果- 重庆市经济和信息化委员会,序号,jjxxw.cq.gov.cn,Web,http://jjxxw.cq.gov.cn/zwgk_213/fdzdgknr/xzxk_176746/xzxkjg763/202607/t20260713_15818560.html,S_Core,,1,3,3,2.00,C,弱相关,Exclude,作为地面算力与芯片供给侧对照。,用于校准产业路线、合作对象和资本节奏。,跟踪后续官方文件、技术参数、订单或融资交割。,Pass A discovery; Pass C date-window structured result,Yes
W29-E084,2026-07-13,2026-07-13,China,政策,Policy,,2026年7月行政许可事项(网文)(7.7-7.10)_重庆市文化和旅游发展委员会,[,whlyw.cq.gov.cn,Web,http://whlyw.cq.gov.cn/zwgk_221/fdzdgknr/xzxk/xzxkjg/whxzxkjg/202607/t20260713_15818364.html,S_Core,,1,3,3,2.00,C,弱相关,Exclude,作为地面算力与芯片供给侧对照。,用于校准产业路线、合作对象和资本节奏。,跟踪后续官方文件、技术参数、订单或融资交割。,Pass A discovery; Pass C date-window structured result,Yes
W29-E085,2026-07-13,2026-07-13,China,政策,Policy,,2026年7月6日-2026年7月10日规划许可批后公示,12491323,zygh.changsha.gov.cn,Web,http://zygh.changsha.gov.cn/zfxxgk/fdzdgknr/xzxk/xzxk2020/202607/t20260713_12491323.html,S_Core,,1,3,3,2.00,C,弱相关,Exclude,作为地面算力与芯片供给侧对照。,用于校准产业路线、合作对象和资本节奏。,跟踪后续官方文件、技术参数、订单或融资交割。,Pass A discovery; Pass C date-window structured result,Yes
W29-E086,2026-07-17,2026-07-17,China,政策,Policy,,2026年湖北省经济和信息化厅无线电行政许可事项办结情况汇总表(6.1-6.30)-湖北省经济和信息化厅,2026年湖北省经济和信息化厅无线电行政许可事项办结情况汇总表(6.1-6.30)序号行政相对人业务主题行政许可内容执照编号执照有效期办结日期办理状态收件时间1关于沃尔玛(湖北)商业零售有限公司光谷山姆会员商店无线电台(站)的设置、使用审批(续用)的业务无线电台(站)的设置、使用审批(续用)2026S4201FB00000032028061520260608准予许可202605292关于沃尔玛(湖北)商业零售有限公司光谷山姆会员商店无线电台(站)的设置、使用审批(续用)的业务无线电台(站)的设置、使用审批(续用)2026S4201ML00000042028061520260608准予许可202605293关于黔张常铁路有限责任公司无线电台(站)的设置、使用审批(续用)的业务无线电台(站)的设置、使用审批(续用)2026S4200FB00001322029063020260611准予许可202605274关于黔张常铁路有限责任公司无线电台(站)的设置、使用审批(续用)的业务无线电台(站)的设置、使用审批(续用)2026S4200FB00001332029063020260611准予许可202605275关于黔张常铁路有限责任公司无线电台(站)的设置、使用审批(续用)的业务无线电台(站)的设置、使用审批(续用)2026S4200FB00001342029063020260611准予许可202605276关于黔张常铁路有限责任公司无线电台(站)的设置、使用审批(续用)的业务无线电台(站)的设置、使用审批(续用)2026S4200FB00001352029063020260611准予许可202605277关于黔张常铁路有限责任公司无线电台(站)的设置、使用审批(续用)的业务无线电台(站)的设置、使用审批(续用)2026S4200FB00001362029063020260611准予,jxt.hubei.gov.cn,Web,http://jxt.hubei.gov.cn/fbjd/xxgkml/xkfw/xzxkjg_jxt/202607/t20260717_5979107.shtml,S_Core,,1,3,3,2.00,C,弱相关,Exclude,作为地面算力与芯片供给侧对照。,用于校准产业路线、合作对象和资本节奏。,跟踪后续官方文件、技术参数、订单或融资交割。,Pass A discovery; Pass C date-window structured result,Yes
W29-E087,2026-07-17,2026-07-17,China,政策,Policy,,公路行政许可信息2026.07.13-2026.07.17-武汉市交通运输局,公路行政许可信息2026.07.13-2026.07.17,jtj.wuhan.gov.cn,Web,https://jtj.wuhan.gov.cn/zwgk/zfxxgkml/xkfw/xzxk22/202607/t20260717_2822471.shtml,S_Core,,1,3,3,2.00,C,弱相关,Exclude,作为地面算力与芯片供给侧对照。,用于校准产业路线、合作对象和资本节奏。,跟踪后续官方文件、技术参数、订单或融资交割。,Pass A discovery; Pass C date-window structured result,Yes
W29-E088,2026-07-16,2026-07-16,China,政策,Policy,,2026年7月14日探矿权勘查许可办理情况表,2026年7月14日探矿权勘查许可办理情况表,bnr.jiangxi.gov.cn,Web,http://bnr.jiangxi.gov.cn/jxszrzyt/spjg1/pc/content/content_2077659145069830144.html,S_Core,,1,3,3,2.00,C,弱相关,Exclude,作为地面算力与芯片供给侧对照。,用于校准产业路线、合作对象和资本节奏。,跟踪后续官方文件、技术参数、订单或融资交割。,Pass A discovery; Pass C date-window structured result,Yes
W29-E089,2026-07-16,2026-07-16,China,政策,Policy,,2026年7月第2周建设用地规划许可证批后公告,2026年7月第2周建设用地规划许可证批后公告,zrzyghj.pds.gov.cn,Web,https://zrzyghj.pds.gov.cn/contents/11970/24686.html,S_Core,,1,3,3,2.00,C,弱相关,Exclude,作为地面算力与芯片供给侧对照。,用于校准产业路线、合作对象和资本节奏。,跟踪后续官方文件、技术参数、订单或融资交割。,Pass A discovery; Pass C date-window structured result,Yes
W29-E090,2026-07-15,2026-07-15,China,科技,Technology,,国家广播电视总局 公告公示 国务院广播电视行政部门审批设立的卫星地面接收设施安装服务机构名录(截至2026年7月6日),国务院广播电视行政部门审批设立的卫星地面接收设施安装服务机构名录(截至2026年7月6日),www.nrta.gov.cn,Web,http://www.nrta.gov.cn/art/2026/7/15/art_113_72392.html,S_Core,,4,4,3,3.80,B,正文覆盖校准：官方或技术链补充信号，仅作Brief,Brief,可能影响太空算力的部署节奏、硬件供给或应用边界。,用于校准产业路线、合作对象和资本节奏。,跟踪后续官方文件、技术参数、订单或融资交割。,Pass A discovery; Pass C date-window structured result,Yes
W29-E091,2026-07-17,2026-07-17,China,政策,Policy,,2026年行政许可事项公示内容(二十) - 青海无线电管理办公室,79、宋斌申请新设及延期使用业余无线电台获得许可,www.qinghai.gov.cn,Web,http://www.qinghai.gov.cn/qhww/zt1/4208.jsp,S_Core,,1,3,3,2.00,C,弱相关,Exclude,作为地面算力与芯片供给侧对照。,用于校准产业路线、合作对象和资本节奏。,跟踪后续官方文件、技术参数、订单或融资交割。,Pass A discovery; Pass C date-window structured result,Yes
W29-E092,2026-07-13,2026-07-13,US/International,科技,Technology,,Northrop Grumman – Page 23 – Commercial Resupply Mission to the International Space Station,,blogs.nasa.gov,Web,https://blogs.nasa.gov/northropgrumman/page/23/,A_Active,,1,3,3,2.00,C,弱相关,Exclude,作为地面算力与芯片供给侧对照。,用于校准产业路线、合作对象和资本节奏。,跟踪后续官方文件、技术参数、订单或融资交割。,Pass A discovery; Pass C date-window structured result,Yes
W29-E093,2026-07-13,2026-07-13,US/International,科技,Technology,,ASTS News Today | Why did AST SpaceMobile stock go up today?,,www.marketbeat.com,Web,https://www.marketbeat.com/stocks/NASDAQ/ASTS/news/,Watch,,1,3,3,2.00,C,弱相关,Exclude,作为地面算力与芯片供给侧对照。,用于校准产业路线、合作对象和资本节奏。,跟踪后续官方文件、技术参数、订单或融资交割。,Pass A discovery; Pass C date-window structured result,Yes
W29-E094,2026-07-19,2026-07-19,China,融资,other_financing,两仪万象（北京）科技有限公司,两仪万象完成A+轮融资,量子计算产品研发商；融资金额：数亿元；投资方：君联资本；上海科创基金；中信建投资本；北洋海棠基金；基石创投；科大讯飞；顺为资本,企查查（境内）,Manual,https://mp.weixin.qq.com/s?__biz=Mzk0Mjc0NTg2OA==&mid=2247486777&idx=1&sn=f931df2d93182b55bfec9a4a5d996fde&poc_token=HGMrXGqjKzR0J0A4VP1fR8bhynySKWMlZ35XUImz,Manual,,2,4,4,3.00,B,外圈对照,Database_Only,作为地面算力与芯片供给侧对照。,用于校准产业路线、合作对象和资本节奏。,跟踪后续官方文件、技术参数、订单或融资交割。,来自企查查境内清单 + 必入/边界行业关键词筛选,No
W29-E095,2026-07-18,2026-07-18,China,融资,ai,深圳一目科技股份有限公司,一目科技完成E轮融资,多模态感知+AI计算解决方案提供商；融资金额：超10亿元；投资方：,企查查（境内）,Manual,https://mp.weixin.qq.com/s/_p8N0SFp7s40dM2E2V-9tQ,Manual,,2,4,4,3.00,B,外圈对照,Database_Only,作为地面算力与芯片供给侧对照。,用于校准产业路线、合作对象和资本节奏。,跟踪后续官方文件、技术参数、订单或融资交割。,来自企查查境内清单 + 必入/边界行业关键词筛选,No
W29-E096,2026-07-17,2026-07-17,China,融资,semiconductor,深圳市埃芯半导体科技有限公司,埃芯半导体完成B+轮融资,半导体器件研发商；融资金额：未披露；投资方：国新基金,企查查（境内）,Manual,https://mp.weixin.qq.com/s/_Xl3SoBq3J53hbH5aCOmZw,Manual,,2,3,4,2.70,C,外圈对照,Database_Only,作为地面算力与芯片供给侧对照。,用于校准产业路线、合作对象和资本节奏。,跟踪后续官方文件、技术参数、订单或融资交割。,来自企查查境内清单 + 必入/边界行业关键词筛选,No
W29-E097,2026-07-17,2026-07-17,China,融资,semiconductor,苏州唯理创新科技有限公司,苏州唯理科技完成B轮融资,生物电芯片研发商；融资金额：未披露；投资方：丛蓉资本；东运创投,企查查（境内）,Manual,N/A,Manual,,2,3,4,2.70,C,外圈对照,Database_Only,作为地面算力与芯片供给侧对照。,用于校准产业路线、合作对象和资本节奏。,跟踪后续官方文件、技术参数、订单或融资交割。,来自企查查境内清单 + 必入/边界行业关键词筛选,No
W29-E098,2026-07-17,2026-07-17,China,融资,semiconductor,龙晶石半导体科技（苏州）有限公司,龙晶石半导体完成A轮融资,芯片设计服务商；融资金额：未披露；投资方：杰华特,企查查（境内）,Manual,N/A,Manual,,2,3,4,2.70,C,外圈对照,Database_Only,作为地面算力与芯片供给侧对照。,用于校准产业路线、合作对象和资本节奏。,跟踪后续官方文件、技术参数、订单或融资交割。,来自企查查境内清单 + 必入/边界行业关键词筛选,No
W29-E099,2026-07-17,2026-07-17,China,融资,ai,杭州博思芯宇科技有限公司,博思芯宇完成Pre-A轮融资,算力基础设施服务商；融资金额：数千万元；投资方：中芯熙诚；中芯聚源投资,企查查（境内）,Manual,https://mp.weixin.qq.com/s/yJ6fOG_1IcRJOPcQavT52g,Manual,,2,3,4,2.70,C,外圈对照,Database_Only,作为地面算力与芯片供给侧对照。,用于校准产业路线、合作对象和资本节奏。,跟踪后续官方文件、技术参数、订单或融资交割。,来自企查查境内清单 + 必入/边界行业关键词筛选,No
W29-E100,2026-07-17,2026-07-17,China,融资,commercial_space,北京星元纵横网络技术有限公司,星元纵横完成天使+轮融资,卫星互联网产业服务商；融资金额：约亿元；投资方：鼎心资本；广州产投；顺禧基金,企查查（境内）,Manual,https://mp.weixin.qq.com/s/pi-cWlJYHlZ5lYhizgUbsQ,Manual,,4,4,4,4.00,B,中圈载体,Brief,可能影响太空算力的部署节奏、硬件供给或应用边界。,用于校准产业路线、合作对象和资本节奏。,跟踪后续官方文件、技术参数、订单或融资交割。,来自企查查境内清单 + 必入/边界行业关键词筛选,No
W29-E101,2026-07-16,2026-07-16,China,融资,semiconductor,江苏甫瑞微纳传感科技有限公司,甫瑞微纳完成B轮融资,传感器芯片服务提供商；融资金额：未披露；投资方：汇芯投资,企查查（境内）,Manual,N/A,Manual,,2,3,4,2.70,C,外圈对照,Database_Only,作为地面算力与芯片供给侧对照。,用于校准产业路线、合作对象和资本节奏。,跟踪后续官方文件、技术参数、订单或融资交割。,来自企查查境内清单 + 必入/边界行业关键词筛选,No
W29-E102,2026-07-16,2026-07-16,China,融资,semiconductor,蓝芯算力（深圳）科技有限公司,蓝芯算力完成A轮融资,高性能芯片研发商；融资金额：未披露；投资方：隆湫资本,企查查（境内）,Manual,N/A,Manual,,2,3,4,2.70,C,外圈对照,Database_Only,作为地面算力与芯片供给侧对照。,用于校准产业路线、合作对象和资本节奏。,跟踪后续官方文件、技术参数、订单或融资交割。,来自企查查境内清单 + 必入/边界行业关键词筛选,No
W29-E103,2026-07-16,2026-07-16,China,融资,semiconductor,北京六岳微电子科技有限责任公司,六岳微完成A轮融资,芯片设计服务提供商；融资金额：5亿元；投资方：先导控股；广州兴聚；广州工控；惠州国投；粤科创投；东莞松创；厦门联合；广州科控；昆山未来；衡阳产投；长沙时空,企查查（境内）,Manual,https://mp.weixin.qq.com/s/gKDaLCtdKj40CLW8kAywNQ,Manual,,2,4,4,3.00,B,外圈对照,Brief,作为地面算力与芯片供给侧对照。,用于校准产业路线、合作对象和资本节奏。,跟踪后续官方文件、技术参数、订单或融资交割。,来自企查查境内清单 + 必入/边界行业关键词筛选,No
W29-E104,2026-07-16,2026-07-16,China,融资,commercial_space,北京光邮星空科技有限公司,光邮星空完成Pre-A+轮融资,空间激光通信系统研发商；融资金额：未披露；投资方：九合创投；中关村科学城；同创伟业,企查查（境内）,Manual,https://mp.weixin.qq.com/s/PlcdJdU3VWV0LcLnwRHPpg,Manual,,1,3,4,2.20,B,正文覆盖校准：经筛选的产业融资，仅作Brief,Brief,作为地面算力与芯片供给侧对照。,用于校准产业路线、合作对象和资本节奏。,跟踪后续官方文件、技术参数、订单或融资交割。,来自企查查境内清单 + 必入/边界行业关键词筛选,No
W29-E105,2026-07-16,2026-07-16,China,融资,other_financing,江苏汉发长空科技有限公司,汉发长空完成Pre-A轮融资,航空飞行器装备制造商；融资金额：约亿元；投资方：方广资本；六翼投资；致道资本,企查查（境内）,Manual,https://baijiahao.baidu.com/s?id=1870837533385891545&wfr=spider&for=pc,Manual,,1,4,4,2.50,C,弱相关,Database_Only,作为地面算力与芯片供给侧对照。,用于校准产业路线、合作对象和资本节奏。,跟踪后续官方文件、技术参数、订单或融资交割。,来自企查查境内清单 + 必入/边界行业关键词筛选,No
W29-E106,2026-07-16,2026-07-16,China,融资,ai,北京梯田创新科技有限公司,媒仓完成天使轮融资,AI驱动线下媒体程序化交易平台提供商；融资金额：数千万元；投资方：时代影业；贤驰资本,企查查（境内）,Manual,https://baijiahao.baidu.com/s?id=1870832751858513153&wfr=spider&for=pc,Manual,,2,3,4,2.70,C,外圈对照,Database_Only,作为地面算力与芯片供给侧对照。,用于校准产业路线、合作对象和资本节奏。,跟踪后续官方文件、技术参数、订单或融资交割。,来自企查查境内清单 + 必入/边界行业关键词筛选,No
W29-E107,2026-07-16,2026-07-16,China,融资,semiconductor,苏州芯灵光子科技有限公司,芯灵光子完成天使轮融资,高性能光子传感器芯片研发商；融资金额：未披露；投资方：苏高新科创天使基金；汉理资本,企查查（境内）,Manual,N/A,Manual,,2,3,4,2.70,C,外圈对照,Database_Only,作为地面算力与芯片供给侧对照。,用于校准产业路线、合作对象和资本节奏。,跟踪后续官方文件、技术参数、订单或融资交割。,来自企查查境内清单 + 必入/边界行业关键词筛选,No
W29-E108,2026-07-15,2026-07-15,China,融资,semiconductor,上海稷以科技有限公司,稷以科技完成D+轮融资,半导体设备研发商；融资金额：未披露；投资方：孚腾资本；中微公司,企查查（境内）,Manual,N/A,Manual,,2,3,4,2.70,B,正文覆盖校准：经筛选的产业融资，仅作Brief,Brief,作为地面算力与芯片供给侧对照。,用于校准产业路线、合作对象和资本节奏。,跟踪后续官方文件、技术参数、订单或融资交割。,来自企查查境内清单 + 必入/边界行业关键词筛选,No
W29-E109,2026-07-15,2026-07-15,China,融资,ai,北京面壁智能科技有限责任公司,面壁智能完成B+轮融资,人工智能大模型研发商；融资金额：未披露；投资方：,企查查（境内）,Manual,https://baijiahao.baidu.com/s?id=1870743768247185331&wfr=spider&for=pc,Manual,,2,3,4,2.70,C,外圈对照,Database_Only,作为地面算力与芯片供给侧对照。,用于校准产业路线、合作对象和资本节奏。,跟踪后续官方文件、技术参数、订单或融资交割。,来自企查查境内清单 + 必入/边界行业关键词筛选,No
W29-E110,2026-07-15,2026-07-15,China,融资,ai,沈阳航采科技有限公司,航采科技完成A+轮融资,人工智能应用软件开发商；融资金额：未披露；投资方：航空产业投资,企查查（境内）,Manual,N/A,Manual,,2,3,4,2.70,C,外圈对照,Database_Only,作为地面算力与芯片供给侧对照。,用于校准产业路线、合作对象和资本节奏。,跟踪后续官方文件、技术参数、订单或融资交割。,来自企查查境内清单 + 必入/边界行业关键词筛选,No
W29-E111,2026-07-15,2026-07-15,China,融资,ai,中科方寸知微（南京）科技有限公司,方寸知微完成A+轮融资,轻量化人工智能技术提供商；融资金额：未披露；投资方：苏豪投资,企查查（境内）,Manual,N/A,Manual,,2,3,4,2.70,C,外圈对照,Database_Only,作为地面算力与芯片供给侧对照。,用于校准产业路线、合作对象和资本节奏。,跟踪后续官方文件、技术参数、订单或融资交割。,来自企查查境内清单 + 必入/边界行业关键词筛选,No
W29-E112,2026-07-15,2026-07-15,China,融资,ai,深圳市德壹医疗科技有限公司,德壹医疗完成A+轮融资,AI理疗机器人研发商；融资金额：数千万元；投资方：天图资本,企查查（境内）,Manual,https://mp.weixin.qq.com/s?__biz=MzYzMTQ2OTk5OQ==&mid=2247521388&idx=1&sn=868b6bb0289748c68abf36e61ed30cf1&poc_token=HJ_xVmqjKG8jP5KUtdV2xg2zWyBMtkthU6JSlNq_,Manual,,2,3,4,2.70,C,外圈对照,Database_Only,作为地面算力与芯片供给侧对照。,用于校准产业路线、合作对象和资本节奏。,跟踪后续官方文件、技术参数、订单或融资交割。,来自企查查境内清单 + 必入/边界行业关键词筛选,No
W29-E113,2026-07-15,2026-07-15,China,融资,semiconductor,浙江博来纳润电子材料有限公司,博来纳润完成A轮融资,半导体行业平坦化材料提供商；融资金额：未披露；投资方：财通资本；洛阳创投,企查查（境内）,Manual,N/A,Manual,,2,3,4,2.70,C,外圈对照,Database_Only,作为地面算力与芯片供给侧对照。,用于校准产业路线、合作对象和资本节奏。,跟踪后续官方文件、技术参数、订单或融资交割。,来自企查查境内清单 + 必入/边界行业关键词筛选,No
W29-E114,2026-07-15,2026-07-15,China,融资,semiconductor,杭州中科亿芯微电子科技有限公司,中科亿芯完成A轮融资,高端模拟芯片研销商；融资金额：未披露；投资方：云启资本；上海钧石电子商务有限公司,企查查（境内）,Manual,N/A,Manual,,2,3,4,2.70,C,外圈对照,Database_Only,作为地面算力与芯片供给侧对照。,用于校准产业路线、合作对象和资本节奏。,跟踪后续官方文件、技术参数、订单或融资交割。,来自企查查境内清单 + 必入/边界行业关键词筛选,No
W29-E115,2026-07-15,2026-07-15,China,融资,other_financing,北京锐士装备科技有限公司,锐士装备科技完成A轮融资,安全防务装备研发生产销售商；融资金额：未披露；投资方：江苏至远空天感知科技有限公司,企查查（境内）,Manual,N/A,Manual,,1,3,4,2.20,C,弱相关,Database_Only,作为地面算力与芯片供给侧对照。,用于校准产业路线、合作对象和资本节奏。,跟踪后续官方文件、技术参数、订单或融资交割。,来自企查查境内清单 + 必入/边界行业关键词筛选,No
W29-E116,2026-07-15,2026-07-15,China,融资,semiconductor,深圳市智创芯微电子有限公司,智创芯微电子完成Pre-A轮融资,MCU芯片研发商；融资金额：未披露；投资方：启迪之星；正菱基金；开鸿数字；应广科技,企查查（境内）,Manual,https://mp.weixin.qq.com/s/7ymZmrYbWiGi9sJe5QQMdw,Manual,,2,3,4,2.70,C,外圈对照,Database_Only,作为地面算力与芯片供给侧对照。,用于校准产业路线、合作对象和资本节奏。,跟踪后续官方文件、技术参数、订单或融资交割。,来自企查查境内清单 + 必入/边界行业关键词筛选,No
W29-E117,2026-07-15,2026-07-15,China,融资,commercial_space,北京光邮星空科技有限公司,光邮星空完成Pre-A轮融资,空间激光通信系统研发商；融资金额：未披露；投资方：元起资本,企查查（境内）,Manual,https://mp.weixin.qq.com/s/PlcdJdU3VWV0LcLnwRHPpg,Manual,,1,3,4,2.20,B,正文覆盖校准：经筛选的产业融资，仅作Brief,Brief,作为地面算力与芯片供给侧对照。,用于校准产业路线、合作对象和资本节奏。,跟踪后续官方文件、技术参数、订单或融资交割。,来自企查查境内清单 + 必入/边界行业关键词筛选,No
W29-E118,2026-07-15,2026-07-15,China,融资,ai,上海松应科技有限公司,松应科技完成Pre-A轮融资,物理AI仿真平台研发商；融资金额：未披露；投资方：尚融资本；洪山资本；高信资本；上海脉富医光科技服务股份有限公司；武汉洪创众志投资管理合伙企业（有限合伙）；苏州澳盛投资有限公司,企查查（境内）,Manual,N/A,Manual,,2,3,4,2.70,C,外圈对照,Database_Only,作为地面算力与芯片供给侧对照。,用于校准产业路线、合作对象和资本节奏。,跟踪后续官方文件、技术参数、订单或融资交割。,来自企查查境内清单 + 必入/边界行业关键词筛选,No
W29-E119,2026-07-15,2026-07-15,China,融资,ai,上海机壳杏仁网络科技有限公司,机壳杏仁完成天使+轮融资,AI原生游戏研发商；融资金额：未披露；投资方：江远云程基金；江远投资,企查查（境内）,Manual,N/A,Manual,,2,3,4,2.70,C,外圈对照,Database_Only,作为地面算力与芯片供给侧对照。,用于校准产业路线、合作对象和资本节奏。,跟踪后续官方文件、技术参数、订单或融资交割。,来自企查查境内清单 + 必入/边界行业关键词筛选,No
W29-E120,2026-07-15,2026-07-15,China,融资,ai,杭州卓印之心科技有限公司,卓印之心完成天使+轮融资,人工智能服务提供商；融资金额：未披露；投资方：华樟基金；杭州人才集团,企查查（境内）,Manual,N/A,Manual,,2,3,4,2.70,C,外圈对照,Database_Only,作为地面算力与芯片供给侧对照。,用于校准产业路线、合作对象和资本节奏。,跟踪后续官方文件、技术参数、订单或融资交割。,来自企查查境内清单 + 必入/边界行业关键词筛选,No
W29-E121,2026-07-15,2026-07-15,China,融资,semiconductor,电波微讯（宁波）通信技术有限公司,电波微讯完成天使轮融资,玻璃基射频芯片与射频前端模组研发商；融资金额：未披露；投资方：合陆半导体基金；厦门启微同创半导体科技合伙企业（有限合伙）,企查查（境内）,Manual,N/A,Manual,,2,3,4,2.70,C,外圈对照,Database_Only,作为地面算力与芯片供给侧对照。,用于校准产业路线、合作对象和资本节奏。,跟踪后续官方文件、技术参数、订单或融资交割。,来自企查查境内清单 + 必入/边界行业关键词筛选,No
W29-E122,2026-07-14,2026-07-14,China,融资,ai,北京爱诗科技有限公司,爱诗科技完成C+轮融资,AI视频生成大模型研发商；融资金额：1.39亿美元；投资方：阿里巴巴；iGlobe Partners；上海常春藤资本；惠远资本；狮城资本；蓝色光标；钟鼎资本；韩国未来资产集团；CloudAlpha；Lollapalooza Capital,企查查（境内）,Manual,https://www.aibase.com/zh//news/29559,Manual,,2,4,4,3.00,B,外圈对照,Brief,作为地面算力与芯片供给侧对照。,用于校准产业路线、合作对象和资本节奏。,跟踪后续官方文件、技术参数、订单或融资交割。,来自企查查境内清单 + 必入/边界行业关键词筛选,No
W29-E123,2026-07-14,2026-07-14,China,融资,semiconductor,上海星思半导体股份有限公司,星思半导体完成C轮融资,全场景空天地一体化芯片及解决方案提供商；融资金额：未披露；投资方：伯清资本；晟荣资本；朗润利方基金；朱紫坊创投；满帮集团；纪源资本；赛领翩玄；通鼎互联；上海信投；新华网创业投资有限公司,企查查（境内）,Manual,https://mp.weixin.qq.com/s/JW4W_82l190kWNYzDj13bw,Manual,,2,3,4,2.70,B,正文覆盖校准：经筛选的产业融资，仅作Brief,Brief,作为地面算力与芯片供给侧对照。,用于校准产业路线、合作对象和资本节奏。,跟踪后续官方文件、技术参数、订单或融资交割。,来自企查查境内清单 + 必入/边界行业关键词筛选,No
