event_id,date,published_date,country,sector,domain,entity,event_title,event_summary,source_name,source_type,source_url,source_tier,secondary_sources,space_compute_relevance_score,industry_impact_score,novelty_score,total_score,priority,reason_for_priority,include_in_report,implication,meaning_for_us,next_watch,analyst_note,source_discovery_flag
2026W24-CN-FIN-035,2026-06-11,2026-06-11,China,Financing,Commercial_Space,浙江天目涡轮动力科技有限公司,浙江天目涡轮动力科技有限公司完成天使轮,轮次/类型：天使轮；金额：约亿元；投资方：普华资本，上城资本，盈动资本，雅榕创投，鼎翰投资,企查查（境内）,Database,N/A,Manual,,3,4,4,3.50,B,阶段 4 初评：相关性 3/5、影响 4/5、新颖性 4/5；总分 3.50,Brief,融资事件反映芯片、商业航天或 AI 算力链条的资本配置方向。,影响可用载体、发射/在轨服务和卫星网络资源供给。,补公开公告、公司官网或融资报道验证金额和投资方。,来自企查查境内清单 + 行业归属类别：通过筛选：命中 Commercial_Space,
2026W24-CN-FIN-036,2026-06-11,2026-06-11,China,Financing,AI,深圳市智璞科技有限公司,深圳市智璞科技有限公司完成A轮,轮次/类型：A轮；金额：-；投资方：沃赋创投,企查查（境内）,Database,N/A,Manual,,2,4,4,3.00,B,阶段 4 初评：相关性 2/5、影响 4/5、新颖性 4/5；总分 3.00,Database_Only,融资事件反映芯片、商业航天或 AI 算力链条的资本配置方向。,影响 AI 算力基础设施和政策环境判断。,补公开公告、公司官网或融资报道验证金额和投资方。,来自企查查境内清单 + 行业归属类别：通过筛选：命中 AI；Stage4: financing compressed by 30% main-text cap,
2026W24-CN-FIN-037,2026-06-11,2026-06-11,China,Financing,Chip,苏州易行电子科技有限公司,苏州易行电子科技有限公司完成A+轮,轮次/类型：A+轮；金额：-；投资方：苏州市泽禾私募基金,企查查（境内）,Database,N/A,Manual,,2,4,4,3.00,B,阶段 4 初评：相关性 2/5、影响 4/5、新颖性 4/5；总分 3.00,Brief,融资事件反映芯片、商业航天或 AI 算力链条的资本配置方向。,影响高可靠芯片、光互连和算力硬件供应链判断。,补公开公告、公司官网或融资报道验证金额和投资方。,来自企查查境内清单 + 行业归属类别：通过筛选：命中 Chip,
2026W24-CN-FIN-038,2026-06-11,2026-06-11,China,Financing,Chip,镜像生命（苏州）科技有限公司,镜像生命（苏州）科技有限公司完成A轮,轮次/类型：A轮；金额：-；投资方：四川药易购科技集团有限公司,企查查（境内）,Database,N/A,Manual,,2,4,4,3.00,B,阶段 4 初评：相关性 2/5、影响 4/5、新颖性 4/5；总分 3.00,Brief,融资事件反映芯片、商业航天或 AI 算力链条的资本配置方向。,影响高可靠芯片、光互连和算力硬件供应链判断。,补公开公告、公司官网或融资报道验证金额和投资方。,来自企查查境内清单 + 行业归属类别：通过筛选：命中 Chip,
2026W24-GL-FIN-026,2026-06-11,2026-06-11,Global,Financing,AI,Coram AI,Coram AI完成B轮,轮次/类型：B轮；金额：3500万美元；投资方：Ansa Capital，Battery Ventures，8VC，Mosaic Ventures，UP Partners,企查查（境外）,Database,N/A,Manual,,2,4,4,3.00,B,阶段 4 初评：相关性 2/5、影响 4/5、新颖性 4/5；总分 3.00,Database_Only,融资事件反映芯片、商业航天或 AI 算力链条的资本配置方向。,影响 AI 算力基础设施和政策环境判断。,补公开公告、公司官网或融资报道验证金额和投资方。,来自企查查境外清单 + 行业归属类别：通过筛选：命中 AI；Stage4: financing compressed by 30% main-text cap,
2026W24-GL-FIN-027,2026-06-11,2026-06-11,Global,Financing,AI,Diamond Brew,Diamond Brew完成Pre-种子轮,轮次/类型：Pre-种子轮；金额：-；投资方：Beckett Industries，G/7 Venture Studio，Kingsland Capital Group，SGL Acquisitions，个人（Alex Sourry，Charlie Walk，Daniel Faierman，DeAndre Hopkins，Dom Purpura，Filipp Chebotarev，Lily Rogath，Sean Clifford）,企查查（境外）,Database,N/A,Manual,,2,4,4,3.00,B,阶段 4 初评：相关性 2/5、影响 4/5、新颖性 4/5；总分 3.00,Database_Only,融资事件反映芯片、商业航天或 AI 算力链条的资本配置方向。,影响 AI 算力基础设施和政策环境判断。,补公开公告、公司官网或融资报道验证金额和投资方。,来自企查查境外清单 + 行业归属类别：通过筛选：命中 AI；Stage4: financing compressed by 30% main-text cap,
2026W24-GL-FIN-028,2026-06-11,2026-06-11,Global,Financing,AI,Digital Asset,Digital Asset完成股权融资,轮次/类型：股权融资；金额：3.55亿美元；投资方：Andreessen Horowitz，ADIA阿布扎比投资局（阿布扎比主权基金），Alumni Ventures，BNP PARIBAS，CME Ventures，Citadel Securities，Coinbase Ventures，Liberty City Ventures，Optiver，Polychain Capital，S&P Global，SBI Holdings，SOFI TECHNOLOGIES，Smash Ventures，汇丰银行，荷兰银行，7RIDGE，Apollo Funds，Broadridge，Greenwulf Asset Management，Hanwha Investment & Securities，R136 Ventures，Tradeweb，William Blair，iCapital,企查查（境外）,Database,N/A,Manual,,2,4,4,3.00,B,阶段 4 初评：相关性 2/5、影响 4/5、新颖性 4/5；总分 3.00,Brief,融资事件反映芯片、商业航天或 AI 算力链条的资本配置方向。,影响 AI 算力基础设施和政策环境判断。,补公开公告、公司官网或融资报道验证金额和投资方。,来自企查查境外清单 + 行业归属类别：通过筛选：命中 AI,
2026W24-GL-FIN-029,2026-06-11,2026-06-11,Global,Financing,AI,Nesto,Nesto完成E轮,轮次/类型：E轮；金额：3.02亿加元；投资方：Diagram Ventures，Endeavor Catalyst，Fondaction，Fonds de solidarité FTQ，NAventures，Portage Ventures，富达国际，La Caisse，PICTON Investments,企查查（境外）,Database,N/A,Manual,,2,4,4,3.00,B,阶段 4 初评：相关性 2/5、影响 4/5、新颖性 4/5；总分 3.00,Database_Only,融资事件反映芯片、商业航天或 AI 算力链条的资本配置方向。,影响 AI 算力基础设施和政策环境判断。,补公开公告、公司官网或融资报道验证金额和投资方。,来自企查查境外清单 + 行业归属类别：通过筛选：命中 AI；Stage4: financing compressed by 30% main-text cap,
2026W24-GL-FIN-030,2026-06-11,2026-06-11,Global,Financing,AI,PhoenixAI,PhoenixAI完成B轮,轮次/类型：B轮；金额：8000万美元；投资方：云九资本，Atypical Ventures，Olive Technology Ventures,企查查（境外）,Database,N/A,Manual,,2,4,4,3.00,B,阶段 4 初评：相关性 2/5、影响 4/5、新颖性 4/5；总分 3.00,Database_Only,融资事件反映芯片、商业航天或 AI 算力链条的资本配置方向。,影响 AI 算力基础设施和政策环境判断。,补公开公告、公司官网或融资报道验证金额和投资方。,来自企查查境外清单 + 行业归属类别：通过筛选：命中 AI；Stage4: financing compressed by 30% main-text cap,
2026W24-GL-FIN-031,2026-06-11,2026-06-11,Global,Financing,AI,Theker,Theker完成A轮,轮次/类型：A轮；金额：7300万欧元；投资方：CRV，20VC，Bright Pixel Capital，LVMH，三星，凯辉基金，Henkel Ventures，Korelya,企查查（境外）,Database,N/A,Manual,,2,4,4,3.00,B,阶段 4 初评：相关性 2/5、影响 4/5、新颖性 4/5；总分 3.00,Database_Only,融资事件反映芯片、商业航天或 AI 算力链条的资本配置方向。,影响 AI 算力基础设施和政策环境判断。,补公开公告、公司官网或融资报道验证金额和投资方。,来自企查查境外清单 + 行业归属类别：通过筛选：命中 AI；Stage4: financing compressed by 30% main-text cap,
2026W24-CN-POL-011,2026-06-11,2026-06-11,China,Policy,Commercial_Space,杭州商业航天智能制造基地,商业航天智能制造基地项目监理招标,浙江省公共资源交易平台披露商业航天智能制造基地项目监理招标，属于商业航天制造基础设施建设信号。,浙江省公共资源交易服务平台,Official,https://ggzy.zj.gov.cn/jyxxgk/002001/002001001/20260611/13231577-9eca-42c9-a65a-c53150f94c2a.html,S_Core,,3,4,4,3.80,A,阶段 4 初评：相关性 3/5、影响 4/5、新颖性 4/5；总分 3.80,Yes,政策/采购/监管信号影响太空算力、卫星互联网或 AI 算力基础设施的建设节奏。,影响可用载体、发射/在轨服务和卫星网络资源供给。,跟踪后续公告、监管文件、合同落地或技术验证结果。,来自阶段 1/2 覆盖补扫；用于补足政策/科技公开事件池,Yes
2026W24-CN-POL-012,2026-06-11,2026-06-11,China,Policy,Commercial_Space,北京市大兴区,大兴商业航天共性试验平台项目规划公示,北京市规自委页面披露大兴商业航天共性试验平台项目规划，属于商业航天基础设施政策/项目候选。,北京市规划和自然资源委员会,Official,https://ghzrzyw.beijing.gov.cn/chengxiangguihua/ghlgg/dx_ghlgg/202606/t20260611_4696190.html,S_Core,,3,4,4,3.80,A,阶段 4 初评：相关性 3/5、影响 4/5、新颖性 4/5；总分 3.80,Yes,政策/采购/监管信号影响太空算力、卫星互联网或 AI 算力基础设施的建设节奏。,影响可用载体、发射/在轨服务和卫星网络资源供给。,跟踪后续公告、监管文件、合同落地或技术验证结果。,来自 Pass A 核心候选落盘；阶段 3 校准日期、主来源和去重,
2026W24-CN-POL-013,2026-06-11,2026-06-11,China,Policy,Commercial_Space,无锡商业航天产业,无锡商业航天产业推介活动成交公告,公开采购/成交信息显示无锡商业航天产业推介活动成交，属于地方商业航天生态建设候选。,政府采购公开信息,Official,https://www.ccgp.gov.cn/,A_Active,,3,4,4,3.80,A,阶段 4 初评：相关性 3/5、影响 4/5、新颖性 4/5；总分 3.80,Yes,政策/采购/监管信号影响太空算力、卫星互联网或 AI 算力基础设施的建设节奏。,影响可用载体、发射/在轨服务和卫星网络资源供给。,跟踪后续公告、监管文件、合同落地或技术验证结果。,来自 Pass A 核心候选落盘；阶段 3 校准日期、主来源和去重,Yes
2026W24-CN-POL-014,2026-06-11,2026-06-11,China,Policy,AI,江西裕民银行,江西裕民银行算力服务器采购公开招标,江西裕民银行发布算力服务器采购公开招标公告，预算 335 万元，属于金融机构 AI 算力基础设施采购信号。,剑鱼标讯,Database,https://jiangxi.jianyu360.cn/jybx/20260611_26061060878671.html,Watch,,2,4,4,3.00,B,阶段 4 初评：相关性 2/5、影响 4/5、新颖性 4/5；总分 3.00,Brief,政策/采购/监管信号影响太空算力、卫星互联网或 AI 算力基础设施的建设节奏。,影响 AI 算力基础设施和政策环境判断。,跟踪后续公告、监管文件、合同落地或技术验证结果。,来自阶段 1/2 覆盖补扫；用于补足政策/科技公开事件池,Yes
2026W24-CN-POL-015,2026-06-11,2026-06-11,China,Policy,AI,河南省政府采购,河南高性能 GPU 算力服务项目出现采购信号,公开采购信息显示高性能 GPU 算力服务项目，属于地方 AI 算力采购候选。,河南省政府采购网,Official,https://www.hngp.gov.cn/,A_Active,,2,4,4,3.00,B,阶段 4 初评：相关性 2/5、影响 4/5、新颖性 4/5；总分 3.00,Brief,政策/采购/监管信号影响太空算力、卫星互联网或 AI 算力基础设施的建设节奏。,影响 AI 算力基础设施和政策环境判断。,跟踪后续公告、监管文件、合同落地或技术验证结果。,来自 Pass A 核心候选落盘；阶段 3 校准日期、主来源和去重,Yes
2026W24-CN-POL-016,2026-06-11,2026-06-11,China,Policy,Commercial_Space,蓝箭航天,蓝箭航天先进动力试验中心一期规划公示,湖州市自然资源和规划局发布蓝箭航天先进动力试验中心建设项目一期规划批前公示，显示可重复使用液体火箭试验能力配套继续推进。,湖州市自然资源和规划局,Official,https://huzgt.huzhou.gov.cn/col/col1229205023/art/2026/art_9ed861b61c8846f49b6daf07c2d83323.html,S_Core,,3,4,4,3.80,A,阶段 4 初评：相关性 3/5、影响 4/5、新颖性 4/5；总分 3.80,Yes,政策/采购/监管信号影响太空算力、卫星互联网或 AI 算力基础设施的建设节奏。,影响可用载体、发射/在轨服务和卫星网络资源供给。,跟踪后续公告、监管文件、合同落地或技术验证结果。,来自阶段 1/2 覆盖补扫；用于补足政策/科技公开事件池,Yes
2026W24-CN-TEC-005,2026-06-11,2026-06-11,China,Technology,Commercial_Space,通信技术试验卫星二十五号,通信技术试验卫星二十五号发射入轨,公开媒体披露通信技术试验卫星二十五号成功发射，属于中国通信卫星与空间网络技术节点。,央广网,Official,https://www.cnr.cn/,A_Active,,3,4,3,3.30,B,阶段 4 初评：相关性 3/5、影响 4/5、新颖性 3/5；总分 3.30,Brief,技术或任务节点影响星座部署、在轨服务、星上计算或 AI 基础设施路线。,影响可用载体、发射/在轨服务和卫星网络资源供给。,跟踪后续公告、监管文件、合同落地或技术验证结果。,来自 Pass A 核心候选落盘；阶段 3 校准日期、主来源和去重,Yes
2026W24-US-TEC-009,2026-06-11,2026-06-11,US,Technology,Commercial_Space,SpaceX Starlink,SpaceX launches Starlink mission from Vandenberg,Space.com 报道 SpaceX 于 6 月 11 日执行 Starlink 发射任务，属于低轨星座网络持续部署候选。,Space.com,Industry_Media,https://www.space.com/space-exploration/launches-spacecraft/spacex-starlink-17-44-b1071-vsfb-ocisly,A_Active,,3,4,3,3.30,B,阶段 4 初评：相关性 3/5、影响 4/5、新颖性 3/5；总分 3.30,Brief,技术或任务节点影响星座部署、在轨服务、星上计算或 AI 基础设施路线。,影响可用载体、发射/在轨服务和卫星网络资源供给。,跟踪后续公告、监管文件、合同落地或技术验证结果。,来自 Pass A 核心候选落盘；阶段 3 校准日期、主来源和去重,Yes
2026W24-US-TEC-010,2026-06-11,2026-06-11,US,Technology,Commercial_Space,SpaceX Starlink,SpaceX 从范登堡发射 Starlink 17-44,Space.com 报道 SpaceX 于 6 月 11 日从范登堡发射 24 颗 Starlink 卫星，低轨宽带星座继续扩容。,Space.com,Industry_Media,https://www.space.com/space-exploration/launches-spacecraft/spacex-starlink-17-44-b1071-vsfb-ocisly,A_Active,,3,4,3,3.30,B,阶段 4 初评：相关性 3/5、影响 4/5、新颖性 3/5；总分 3.30,Brief,技术或任务节点影响星座部署、在轨服务、星上计算或 AI 基础设施路线。,影响可用载体、发射/在轨服务和卫星网络资源供给。,跟踪后续公告、监管文件、合同落地或技术验证结果。,来自阶段 1/2 覆盖补扫；用于补足政策/科技公开事件池,Yes
2026W24-US-TEC-011,2026-06-11,2026-06-11,US,Technology,Space_Compute;AI,SpaceX,SpaceX 披露百万颗 AI 卫星与轨道数据中心构想,Space.com 报道马斯克在 6 月 8 日视频中描述 AI 卫星、太阳能、散热器和激光链路，并计划建设 AI 卫星生产设施。,Space.com,Industry_Media,https://www.space.com/space-exploration/satellites/elon-musk-wants-to-put-1-million-ai-satellites-in-space-heres-how-spacex-could-do-it,A_Active,,5,4,4,4.50,S,阶段 4 初评：相关性 5/5、影响 4/5、新颖性 4/5；总分 4.50,Yes,技术或任务节点影响星座部署、在轨服务、星上计算或 AI 基础设施路线。,作为太空算力主航道标杆，需跟踪技术指标、客户验证和商业化节奏。,跟踪后续公告、监管文件、合同落地或技术验证结果。,来自阶段 1/2 覆盖补扫；用于补足政策/科技公开事件池,Yes
2026W24-US-TEC-012,2026-06-11,2026-06-11,US,Technology,Commercial_Space,U.S. Space Force,U.S. Space Force researches orbital warehouses,Space.com 报道美国太空军研究轨道仓储/在轨补给概念，属于在轨基础设施与商业航天能力候选。,Space.com,Industry_Media,https://www.space.com/space-exploration/satellites/why-is-the-us-space-force-researching-orbital-warehouses,A_Active,,3,4,3,3.30,B,阶段 4 初评：相关性 3/5、影响 4/5、新颖性 3/5；总分 3.30,Brief,技术或任务节点影响星座部署、在轨服务、星上计算或 AI 基础设施路线。,影响可用载体、发射/在轨服务和卫星网络资源供给。,跟踪后续公告、监管文件、合同落地或技术验证结果。,来自 Pass A 核心候选落盘；阶段 3 校准日期、主来源和去重,Yes
2026W24-CN-FIN-039,2026-06-12,2026-06-12,China,Financing,Chip,安徽四象半导体材料科技有限公司,安徽四象半导体材料科技有限公司完成A轮,轮次/类型：A轮；金额：-；投资方：招银金投，东方富海,企查查（境内）,Database,N/A,Manual,,2,4,4,3.00,B,阶段 4 初评：相关性 2/5、影响 4/5、新颖性 4/5；总分 3.00,Brief,融资事件反映芯片、商业航天或 AI 算力链条的资本配置方向。,影响高可靠芯片、光互连和算力硬件供应链判断。,补公开公告、公司官网或融资报道验证金额和投资方。,来自企查查境内清单 + 行业归属类别：通过筛选：命中 Chip,
2026W24-CN-FIN-040,2026-06-12,2026-06-12,China,Financing,AI,拜占庭人工智能科技（杭州）有限公司,拜占庭人工智能科技（杭州）有限公司完成A轮,轮次/类型：A轮；金额：数千万元；投资方：源起基金,企查查（境内）,Database,N/A,Manual,,2,4,4,3.00,B,阶段 4 初评：相关性 2/5、影响 4/5、新颖性 4/5；总分 3.00,Database_Only,融资事件反映芯片、商业航天或 AI 算力链条的资本配置方向。,影响 AI 算力基础设施和政策环境判断。,补公开公告、公司官网或融资报道验证金额和投资方。,来自企查查境内清单 + 行业归属类别：通过筛选：命中 AI；Stage4: financing compressed by 30% main-text cap,
2026W24-CN-FIN-041,2026-06-12,2026-06-12,China,Financing,Commercial_Space,杭州一力光子科技有限公司,杭州一力光子科技有限公司完成天使轮,轮次/类型：天使轮；金额：-；投资方：高新兴，武汉市创咖创业投资合伙企业（有限合伙）,企查查（境内）,Database,N/A,Manual,,3,4,4,3.50,B,阶段 4 初评：相关性 3/5、影响 4/5、新颖性 4/5；总分 3.50,Brief,融资事件反映芯片、商业航天或 AI 算力链条的资本配置方向。,影响可用载体、发射/在轨服务和卫星网络资源供给。,补公开公告、公司官网或融资报道验证金额和投资方。,来自企查查境内清单 + 行业归属类别：通过筛选：命中 Commercial_Space,
2026W24-CN-FIN-042,2026-06-12,2026-06-12,China,Financing,AI,江苏华青领创数字技术有限公司,江苏华青领创数字技术有限公司完成天使轮,轮次/类型：天使轮；金额：-；投资方：善达投资,企查查（境内）,Database,N/A,Manual,,2,4,4,3.00,B,阶段 4 初评：相关性 2/5、影响 4/5、新颖性 4/5；总分 3.00,Database_Only,融资事件反映芯片、商业航天或 AI 算力链条的资本配置方向。,影响 AI 算力基础设施和政策环境判断。,补公开公告、公司官网或融资报道验证金额和投资方。,来自企查查境内清单 + 行业归属类别：通过筛选：命中 AI；Stage4: financing compressed by 30% main-text cap,
2026W24-CN-FIN-043,2026-06-12,2026-06-12,China,Financing,Chip,江苏麦格森特新材料技术有限公司,江苏麦格森特新材料技术有限公司完成A+轮,轮次/类型：A+轮；金额：-；投资方：黄海汇创,企查查（境内）,Database,N/A,Manual,,2,4,4,3.00,B,阶段 4 初评：相关性 2/5、影响 4/5、新颖性 4/5；总分 3.00,Brief,融资事件反映芯片、商业航天或 AI 算力链条的资本配置方向。,影响高可靠芯片、光互连和算力硬件供应链判断。,补公开公告、公司官网或融资报道验证金额和投资方。,来自企查查境内清单 + 行业归属类别：通过筛选：命中 Chip,
2026W24-CN-FIN-044,2026-06-12,2026-06-12,China,Financing,Chip,行至存储科技（苏州）有限公司,行至存储科技（苏州）有限公司完成天使轮,轮次/类型：天使轮；金额：-；投资方：吴中融玥投资，常熟国发创投，兴牛资本，杰华特，吴中金控投资，嘉睿资本,企查查（境内）,Database,N/A,Manual,,2,4,4,3.00,B,阶段 4 初评：相关性 2/5、影响 4/5、新颖性 4/5；总分 3.00,Brief,融资事件反映芯片、商业航天或 AI 算力链条的资本配置方向。,影响高可靠芯片、光互连和算力硬件供应链判断。,补公开公告、公司官网或融资报道验证金额和投资方。,来自企查查境内清单 + 行业归属类别：通过筛选：命中 Chip,
2026W24-EU-FIN-001,2026-06-12,2026-06-12,Europe,Financing,Commercial_Space,ICEYE,ICEYE raises funding at about €1bn valuation,Financial Times 报道 SAR 卫星公司 ICEYE 融资，属于遥感星座融资与商业航天资本候选。,Financial Times,Financial_Media,https://www.ft.com/content/39dd5512-f7f0-4bf2-9317-cd9b12c7b5ba,A_Active,,3,4,4,3.80,A,阶段 4 初评：相关性 3/5、影响 4/5、新颖性 4/5；总分 3.80,Yes,融资事件反映芯片、商业航天或 AI 算力链条的资本配置方向。,影响可用载体、发射/在轨服务和卫星网络资源供给。,跟踪后续公告、监管文件、合同落地或技术验证结果。,来自 Pass A 核心候选落盘；阶段 3 校准日期、主来源和去重,Yes
2026W24-GL-FIN-032,2026-06-12,2026-06-12,Global,Financing,AI,Project Prometheus,Project Prometheus完成B轮,轮次/类型：B轮；金额：120亿美元；投资方：摩根大通，贝莱德，高盛集团，个人（Jeff Bezos）,企查查（境外）,Database,N/A,Manual,,2,4,4,3.00,B,阶段 4 初评：相关性 2/5、影响 4/5、新颖性 4/5；总分 3.00,Brief,融资事件反映芯片、商业航天或 AI 算力链条的资本配置方向。,影响 AI 算力基础设施和政策环境判断。,补公开公告、公司官网或融资报道验证金额和投资方。,来自企查查境外清单 + 行业归属类别：通过筛选：命中 AI,
2026W24-GL-FIN-033,2026-06-12,2026-06-12,Global,Financing,AI,TradingRazor,TradingRazor完成种子轮,轮次/类型：种子轮；金额：150万美元；投资方：Blockin VC，Gaea Ventures，OneBit Ventures,企查查（境外）,Database,N/A,Manual,,2,4,4,3.00,B,阶段 4 初评：相关性 2/5、影响 4/5、新颖性 4/5；总分 3.00,Database_Only,融资事件反映芯片、商业航天或 AI 算力链条的资本配置方向。,影响 AI 算力基础设施和政策环境判断。,补公开公告、公司官网或融资报道验证金额和投资方。,来自企查查境外清单 + 行业归属类别：通过筛选：命中 AI；Stage4: financing compressed by 30% main-text cap,
2026W24-CN-POL-017,2026-06-12,2026-06-12,China,Policy,AI,中国铁路太原局集团信息技术所,太原局信息技术所算力服务器配置更新成交候选公示,国铁采购相关信息显示算力服务器等配置更新设备购置成交候选，体现行业用户 AI/算力基础设施扩容。,剑鱼标讯,Database,https://shanxi.jianyu360.cn/jybx/20260613_26061261727851.html,Watch,,2,4,4,3.00,B,阶段 4 初评：相关性 2/5、影响 4/5、新颖性 4/5；总分 3.00,Brief,政策/采购/监管信号影响太空算力、卫星互联网或 AI 算力基础设施的建设节奏。,影响 AI 算力基础设施和政策环境判断。,跟踪后续公告、监管文件、合同落地或技术验证结果。,来自阶段 1/2 覆盖补扫；用于补足政策/科技公开事件池,Yes
2026W24-US-POL-002,2026-06-12,2026-06-12,US,Policy,AI,U.S. Commerce Department；G7 allies；Anthropic,G7 access dispute emerges after U.S. Anthropic model restriction,"Reports noted U.S. officials did not initially allow G7-country users to access Anthropic's restricted frontier models, making allied access to U.S. AI a concrete policy issue.",New York Post,Industry_Media,https://nypost.com/2026/06/16/business/trump-admin-open-to-talks-with-anthropic-over-foreigner-ban/,A_Active,,2,4,4,3.00,B,阶段 4 初评：相关性 2/5、影响 4/5、新颖性 4/5；总分 3.00,Brief,政策/采购/监管信号影响太空算力、卫星互联网或 AI 算力基础设施的建设节奏。,影响 AI 算力基础设施和政策环境判断。,跟踪后续公告、监管文件、合同落地或技术验证结果。,来自阶段 1/2 覆盖补扫；用于补足政策/科技公开事件池,Yes
2026W24-US-POL-003,2026-06-12,2026-06-12,US,Policy,Chip;AI,Nvidia Vera；China market,Nvidia 准备向中国客户销售 Vera 服务器 CPU,Tom's Hardware 报道 Nvidia 鼓励中国客户预订 Vera CPU 服务器，在 H200 GPU 出货受限背景下寻找合规算力硬件路径。,Tom's Hardware,Industry_Media,https://www.tomshardware.com/pc-components/cpus/nvidia-offers-china-early-access-to-vera-cpus-as-h200-sales-stay-frozen,A_Active,,2,4,4,3.00,B,阶段 4 初评：相关性 2/5、影响 4/5、新颖性 4/5；总分 3.00,Brief,政策/采购/监管信号影响太空算力、卫星互联网或 AI 算力基础设施的建设节奏。,影响高可靠芯片、光互连和算力硬件供应链判断。,跟踪后续公告、监管文件、合同落地或技术验证结果。,来自阶段 1/2 覆盖补扫；用于补足政策/科技公开事件池,Yes
2026W24-US-POL-004,2026-06-12,2026-06-12,US,Policy,AI,Texas ERCOT；Public Utility Commission of Texas,Texas grid prepares emergency tools for data-center load growth,Axios 报道 ERCOT 预计夏季需求创新高，数据中心和大型负载增长推动州电网压力，监管侧获得紧急削减大型用户用电工具。,Axios,Industry_Media,https://www.axios.com/local/houston/2026/06/12/texas-power-grid-summer-demand-ercot-forecast,A_Active,,2,4,4,3.00,B,阶段 4 初评：相关性 2/5、影响 4/5、新颖性 4/5；总分 3.00,Brief,政策/采购/监管信号影响太空算力、卫星互联网或 AI 算力基础设施的建设节奏。,影响 AI 算力基础设施和政策环境判断。,跟踪后续公告、监管文件、合同落地或技术验证结果。,来自阶段 1/2 覆盖补扫；用于补足政策/科技公开事件池,Yes
2026W24-US-POL-005,2026-06-12,2026-06-12,US,Policy,AI,White House；American AI exports program,U.S. AI export promotion clashes with frontier-model controls,"Axios reported the administration's AI export program is running into its own export-control actions after the Anthropic restriction, highlighting policy tension between AI export promotion and national-security controls.",Axios,Industry_Media,https://www.axios.com/2026/06/16/trump-ai-export-strategy-export-control,A_Active,,2,4,4,3.00,B,阶段 4 初评：相关性 2/5、影响 4/5、新颖性 4/5；总分 3.00,Brief,政策/采购/监管信号影响太空算力、卫星互联网或 AI 算力基础设施的建设节奏。,影响 AI 算力基础设施和政策环境判断。,跟踪后续公告、监管文件、合同落地或技术验证结果。,来自阶段 1/2 覆盖补扫；用于补足政策/科技公开事件池,Yes
2026W24-US-POL-006,2026-06-12,2026-06-12,US,Policy,AI,U.S. Commerce Department；Anthropic,U.S. imposes export controls on Anthropic frontier models,"Multiple reports state U.S. officials imposed export controls on Anthropic's latest Fable/Mythos models around June 12, forcing access restrictions for non-U.S. users and raising questions about frontier model export control governance.",Axios,Industry_Media,https://www.axios.com/2026/06/16/ai-anthropic-export-controls,A_Active,,2,4,4,3.00,B,阶段 4 初评：相关性 2/5、影响 4/5、新颖性 4/5；总分 3.00,Brief,政策/采购/监管信号影响太空算力、卫星互联网或 AI 算力基础设施的建设节奏。,影响 AI 算力基础设施和政策环境判断。,跟踪后续公告、监管文件、合同落地或技术验证结果。,来自阶段 1/2 覆盖补扫；用于补足政策/科技公开事件池,Yes
2026W24-US-POL-007,2026-06-12,2026-06-12,US,Policy,Commercial_Space,U.S. Space Force；SpaceWERX,美国太空军研究轨道仓储与在轨后勤,Space.com 报道 Space Systems Command 和 SpaceWERX 推动 orbital warehouses 概念，用于在轨燃料、物资存储与卫星服务后勤。,Space.com,Industry_Media,https://www.space.com/space-exploration/satellites/why-is-the-us-space-force-researching-orbital-warehouses,A_Active,,3,4,4,3.50,B,阶段 4 初评：相关性 3/5、影响 4/5、新颖性 4/5；总分 3.50,Brief,政策/采购/监管信号影响太空算力、卫星互联网或 AI 算力基础设施的建设节奏。,影响可用载体、发射/在轨服务和卫星网络资源供给。,跟踪后续公告、监管文件、合同落地或技术验证结果。,来自阶段 1/2 覆盖补扫；用于补足政策/科技公开事件池,Yes
2026W24-CN-TEC-006,2026-06-12,2026-06-12,China,Technology,Space_Compute;AI,北京星辰未来空间技术研究院,北京太空算力试验卫星开展在轨验证,中新经纬报道，北京星空院第二代算力试验卫星正在在轨验证太空数据中心能源与散热方案，展示太空数据太空算路径。,中新经纬,Industry_Media,https://www.jwview.com/jingwei/html/06-12/674697.shtml,A_Active,,5,4,4,4.50,S,阶段 4 初评：相关性 5/5、影响 4/5、新颖性 4/5；总分 4.50,Yes,技术或任务节点影响星座部署、在轨服务、星上计算或 AI 基础设施路线。,作为太空算力主航道标杆，需跟踪技术指标、客户验证和商业化节奏。,跟踪后续公告、监管文件、合同落地或技术验证结果。,来自阶段 1/2 覆盖补扫；用于补足政策/科技公开事件池,Yes
2026W24-CN-TEC-007,2026-06-12,2026-06-12,China,Technology,Space_Compute;AI,太空算力产业,太空算力“星”途产业报道,中国经济周刊报道太空算力相关产业趋势，作为太空算力市场背景候选入库。,中国经济周刊,Financial_Media,https://www.ceweekly.cn/economic/industry/2026/0612/495854.html,A_Active,,5,4,4,4.50,S,阶段 4 初评：相关性 5/5、影响 4/5、新颖性 4/5；总分 4.50,Yes,技术或任务节点影响星座部署、在轨服务、星上计算或 AI 基础设施路线。,作为太空算力主航道标杆，需跟踪技术指标、客户验证和商业化节奏。,跟踪后续公告、监管文件、合同落地或技术验证结果。,来自 Pass A 核心候选落盘；阶段 3 校准日期、主来源和去重,Yes
